epoch,train_loss,val_loss,val_mcc,val_auc,val_prauc,val_thr_mcc,selected_score
39,0.24271212326418054,0.4153411090373993,0.6192557483222147,0.8965048797529,0.9095459241271083,0.63623046875,0.6192557483222147
40,0.24158338671273524,0.4152905024014987,0.6193823282057955,0.8958402684013306,0.9095329463533659,0.63818359375,0.6193823282057955
41,0.24063417315483093,0.41524919409018296,0.6169450052693336,0.8957564218649433,0.9094777652677776,0.62255859375,0.6169450052693336
42,0.2400333446146238,0.41902125569490284,0.6208637701799051,0.8968332385767999,0.9096772023979727,0.62939453125,0.6208637701799051
43,0.23851073201340023,0.4212380280861488,0.6181506352011313,0.8967112230947438,0.9095361069351028,0.60546875,0.6181506352011313
44,0.23758561496097264,0.42601069578757655,0.6172439646881127,0.896706698654778,0.9093656848695221,0.65185546875,0.6172439646881127
45,0.23635219067040056,0.430066133920963,0.619093490805796,0.8962466016161299,0.9080927138305976,0.60205078125,0.619093490805796
46,0.2350691013997144,0.4356371003847856,0.6172135395739328,0.8964020690745287,0.9084431877757435,0.59033203125,0.6172135395739328
47,0.2342690549569555,0.424271264901528,0.6169566939657768,0.8952119007018273,0.9079287440363442,0.59765625,0.6169566939657768
48,0.2328293056476234,0.42877134680747986,0.6183209349935439,0.8954147303828466,0.9081692127467337,0.57470703125,0.6183209349935439
49,0.2328738266288644,0.4203252654809218,0.6150110694925163,0.8933515857584491,0.9067255217668209,0.64013671875,0.6150110694925163
50,0.23116908229813718,0.43862008819213283,0.6178058266028724,0.8960175879421172,0.9076516535366397,0.623046875,0.6178058266028724
51,0.23071296011457348,0.4371989896664253,0.6189468844519098,0.8956629007282039,0.9073857770542119,0.56396484375,0.6189468844519098
52,0.2291357183810508,0.438226376588528,0.617326971300223,0.8946914457087419,0.9071126435199495,0.5673828125,0.617326971300223
53,0.2273936506250117,0.43559226622948277,0.6147008471550798,0.8939410625271829,0.9061564260551368,0.60400390625,0.6147008471550798
54,0.2263127302769387,0.4338393027965839,0.6163786167787968,0.8935152357146584,0.9058828475578321,0.5947265625,0.6163786167787968
55,0.2254350322602999,0.4446419316988725,0.6176180829908745,0.8940754961529747,0.9063031361457005,0.59130859375,0.6176180829908745
56,0.22495458828340661,0.43559715839532703,0.6142210591848057,0.893282612115141,0.9055459929531735,0.58349609375,0.6142210591848057
57,0.22409230869005223,0.4433957361257993,0.6162283081918254,0.893842728156437,0.9062578250381867,0.5712890625,0.6162283081918254
58,0.22185318319514247,0.4357751974692711,0.6127614183871549,0.8919593578221695,0.9051702026442165,0.57666015625,0.6127614183871549
